Symbol	Lung-60-2710-01	Lung-18-4086-01	Lung-22-4613-01	Lung-37-4132-01	Lung-22-4591-01	Lung-18-3410-01	Lung-64-1680-01	Lung-21-1070-01	Lung-66-2780-01	Lung-66-2787-01	Lung-66-2766-01
C6orf124	0.1935	0.1375	-0.288	-0.651	0.4495	-1.287	-0.528	-0.825	0.534	-1.6185	-1.7935
FAM133B	0.050785714	0.018071429	-1.061	0.269357143	-0.077214286	-0.2185	-0.278285714	-0.377357143	0.070571429	0.037928571	-0.206285714
KCNK17	2.6225	-0.073625	-0.232142857	-0.2255	2.005875	0.97	4.653375	0.951	0.041625	0.088125	1.24625
KCNK15	-0.519	0.3715	0.111	0.5845	0.8055	-0.7685	-0.687	-0.849	-0.4205	-0.5025	0.3125
KCNK12	-1.943	-0.3735	-0.2185	-0.775	-0.738	-0.0155	-1.35925	-1.23475	-1.10725	-0.93625	0.18925
KCNK13	2.931	0.96575	-1.591	0.34125	0.97125	2.5855	1.636	3.36275	1.10775	2.258	0.98375
KCNK10	0.676	0.47475	-0.806666667	-0.85	0.11875	0.22175	-0.5655	1.67875	1.858	-0.19675	-0.055
NCAPD3	-1.06675	-1.28825	-1.441125	-1.4275	-0.09425	-0.54925	-1.9445	-0.715625	-1.40375	-0.645375	-0.906375
PPP1R11	0.7787	0.4214	-0.3078	1.2588	0.1993	0.6456	0.6906	0.6267	0.761	0.6852	1.1203
PPP1R10	0.2415	-0.758	0.157166667	-0.812666667	-0.1825	-0.582	-0.134666667	-0.014166667	-0.402666667	-0.0615	-0.941666667
MMACHC	-1.39225	-1.382	0.192	-0.78875	-0.2385	-0.64675	-0.63775	-0.41125	-0.79	-0.96325	-1.207
PLXNB1	0.360666667	-0.798666667	-0.660833333	-1.402	-1.306666667	-0.234666667	-0.340166667	0.113833333	-0.846	-0.196	-0.624
BLK	-1.48175	-0.748	-0.807	-1.2215	-2.14075	-2.3575	-2.375	-0.10125	-1.809	-0.6445	-1.938
HCK	4.709666667	3.992666667	3.7395	3.4	5.163	4.243333333	2.848	4.497166667	3.837333333	5.624666667	4.811666667
FIBCD1	-1.195	-0.1685	-0.2345	-0.3925	-0.3555	-1.16	-1.1975	-0.635	-0.53	-0.981	-0.3815
C6orf120	0.168142857	0.557125	0.777833333	0.4195	0.891375	0.89275	0.37525	0.4545	0.35525	0.81925	1.203625
C7orf24	0.705	-0.11425	-0.506	-0.278	0.6075	-0.8625	-0.64425	0.199	-0.54875	-0.66075	-1.1035
C7orf25	0.148166667	0.065833333	0.141666667	0.214166667	0.555166667	0.2905	0.772833333	0.2475	0.598166667	-0.103833333	0.469833333
C7orf26	-0.33325	0.1635	0.19725	0.11475	-0.53625	0.283	0.2655	0.49775	-0.2745	-0.22975	-0.83025
C7orf27	-0.6054	-0.7823	-0.7865	-0.9719	-1.4806	-1.2896	-1.0358	-0.2401	-1.656	-1.6523	-1.8371
C7orf20	-0.612833333	-0.668	-0.454833333	-0.415666667	-0.431666667	-0.6405	-0.454833333	0.5545	-0.375	-1.066833333	-0.5705
PCDHB17	1.7925	-0.4155	-2.034	0.1155	2.0345	0.107	0.1015	-0.7695	-1.0205	0.191	0.432
SLC10A3	-0.28475	-0.3565	-0.64725	-1.5395	0.09275	-0.81175	-0.258	0.50675	0.3165	-0.55025	-0.46675
TCN1	0.6605	0.808833333	0.492666667	-0.25775	-0.289	-1.108333333	2.784166667	1.9025	5.872666667	-1.160666667	-0.004333333
C7orf29	-1.42625	-2.48975	-1.5955	-0.6065	-3.44125	1.643	-0.96	-0.88625	-1.33775	-3.20425	-1.7465
TCN2	1.651166667	1.217333333	0.879166667	0.4635	0.919666667	0.634333333	2.094	1.684166667	1.2995	2.823666667	2.349666667
ZNF426	-1.199	-1.9295	-1.867	-1.76625	-1.73375	-1.0795	-1.3545	-1.7395	-1.0855	-2.60425	-1.33375
TYROBP	4.47775	5.819	6.16175	5.8545	4.30175	4.282	4.1585	5.27625	4.33225	4.2895	4.41975
ZNF425	-0.55675	-0.8795	-0.9085	-0.362	-0.755	0.2445	0.365	-0.6035	0.572	-0.9595	0.286
ZNF350	0.1635	-0.89025	-0.66725	-0.1285	0.221	0.30275	0.7305	1.1275	1.231	0.226	-0.0955
ZNF423	-0.5995	-0.68425	-1.11425	-1.03225	-1.32175	-0.99625	-1.57825	-1.4855	-1.00625	-1.3495	-1.53375
ZNF420	1.048833333	-0.1715	-1.65325	1.314166667	-0.837833333	1.817166667	1.550666667	-0.734166667	1.263166667	0.956666667	2.880666667
KRT8P12	1.5605	0.21175	0.46225	-1.71925	-0.143	-0.619	-0.6455	0.463	0.60425	1.78675	1.0385
ATXN7	-1.551666667	-1.314333333	-1.914666667	-1.0934	-1.1695	-1.409666667	-1.966	-0.276666667	-1.145166667	-0.7335	-1.6825
ATXN2	-0.463666667	-0.999833333	-0.865666667	-0.887	-0.672	-0.4935	-0.894333333	-0.2245	-0.669833333	-0.602666667	-1.171
ATXN3	-0.813666667	-0.734166667	-0.518	-0.363	0.349333333	-0.18325	-0.95025	0.5575	0.5	0.388333333	-0.28825
ZNF428	0.3085	-0.2375	-0.78525	-0.71975	-0.184	1.07525	0.311	-0.23175	-0.41025	0.19475	-0.82025
ATXN1	0.25525	0.4665	0.184	0.53325	1.02725	0.72125	0.05775	-0.006	0.47475	0.20025	0.4995
SOAT2	-3.815	-3.30675	-2.71125	-2.73225	-3.3615	-3.4615	-3.74275	-3.57625	-3.2505	-3.71825	-2.97475
SOAT1	0.38225	-0.831	-1.10825	-1.03825	-0.08625	-1.03425	0.66725	-0.4225	-1.0015	0.62025	-0.78175
OR8D2	-0.386	0.5225	0.4645	-0.403	0.6145	-0.1875	1.094	0.1055	0.2385	0.349	0.482
C6orf129	0.511333333	1.187833333	1.274	2.427833333	1.585833333	1.046	0.241333333	0.213333333	0.318333333	1.468833333	2.278833333
SCMH1	-0.64025	-0.96975	-1.17725	-1.058	-1.496	-2.2815	-1.072	-0.6985	-1.131	-1.35275	-1.31575
SRGAP1	0.359666667	-1.018166667	-2.192833333	-1.015	-0.037166667	-0.4555	-2.222333333	0.022666667	-0.9945	0.553166667	-0.514333333
SRGAP3	0.991875	0.759625	-1.170166667	0.012285714	0.3835	0.12325	0.171125	1.018375	0.10125	0.865625	-0.013875
LRRC19	1.162333333	0.038333333	-0.232	-0.113333333	0.0375	0.072	0.562166667	0.3145	0.108333333	0.144166667	0.2885
EFHD1	-1.212166667	-0.7235	-0.762083333	0.432583333	-0.464083333	-0.73825	-0.910083333	-1.305916667	-0.609666667	-1.243083333	-0.9385
DLK1	-4.5931	-4.7133	-4.1913	1.2707	-4.194	-4.1986	-4.9364	-4.6043	-4.3729	-4.3358	-3.9955
RTN3	0.163	0.107428571	-0.365642857	0.341928571	-0.457571429	-0.045642857	-0.082357143	0.715071429	-0.204428571	-0.211714286	-0.217857143
DLK2	0.5475	1.095	0.286	-0.397666667	0.915666667	-0.930333333	-0.697666667	1.6515	1.897666667	1.372666667	0.033166667
GPRC5D	3.865	1.5455	1.689	-0.019	1.3845	0.2985	0.8435	1.43	0.5525	2.514	1.188
C20orf19	-1.599	-1.171625	-1.042375	0.070125	-1.89175	-1.005375	-1.5545	-1.186875	0.254125	-0.735	-2.116
TSC2	-0.971	-1.18825	-1.0925	-1.25325	-1.26	-0.7975	-1.0275	-0.47275	-1.269	-1.067	-1.3435
GPRC5C	-0.544166667	0.025333333	-1.473666667	-2.723666667	-1.074333333	-0.170333333	2.078333333	-1.297666667	-0.821166667	-0.666166667	-0.597166667
GPRC5B	0.76425	-0.288875	0.815875	1.0095	1.17875	0.896	-1.21125	-0.237625	0.417125	-0.097	-0.543375
NEDD8	-0.4975	0.036416667	0.47325	0.5035	0.709083333	-0.078166667	-0.437916667	0.249166667	0.441166667	-0.288916667	0.214333333
NEDD9	1.910375	0.016125	-0.412125	0.28675	0.81175	0.482625	2.274625	-0.041875	-0.33475	1.438	-0.424125
SCLT1	0.37775	-0.304875	-1.21825	0.336875	-1.706875	2.164875	-0.39275	0.222	-0.119625	1.530625	-0.352125
PARD6B	-3.101	-2.449375	-2.905714286	-2.6475	-1.992	-2.411875	-2.449375	-1.67775	-1.989625	-2.649625	-4.38375
P2RY14	3.346166667	1.939333333	1.318166667	1.939	2.149333333	3.0195	3.152333333	4.546166667	2.209	3.495	2.664833333
NEDD1	-0.177333333	-0.482333333	-1.211333333	-0.300666667	-0.319333333	2.3995	-0.5085	-0.129833333	-0.339333333	-0.109	-1.146833333
SMC3	-0.5325	-0.4465	-0.58525	-0.52675	-0.27575	-0.421	-1.20125	0.2355	-0.94875	-0.48425	-1.46425
SMC2	0.29575	-0.70775	-0.496	-1.70325	-0.59625	-0.3635	-2.67275	-1.14575	-1.41625	-0.904	-0.6925
NEDD4	-0.3276	-0.7031	-0.6914	-1.4778	-1.6021	-0.8381	-0.5442	-0.4623	0.3526	-0.9022	-0.322
SMC4	0.122941176	-0.343823529	0.040529412	-0.760647059	-0.092	-0.449823529	-0.875823529	-0.509352941	-0.739294118	-0.140117647	-0.397764706
PYROXD1	0.793	0.8065	1.03075	0.006125	1.55275	1.753125	0.46425	1.165625	0.92375	0.62025	1.229625
SMC6	0.005	-1.5965	0.12575	-1.49325	0.19325	-0.42475	-1.66	0.33	-0.275	-0.04675	-1.92175
IFI44L	3.566375	0.91125	2.388	2.09	0.956375	2.523125	1.49625	5.147375	4.582625	1.386125	0.616625
tcag7.1260	4.576	6.1965	0.7195	2.538	5.156	1.726	-0.6565	2.945	2.2465	6.531	5.576
GARNL4	-1.087666667	-0.289333333	-0.39	-0.9075	-0.561333333	-1.586333333	-1.526	-0.274	-0.256333333	-0.571333333	-1.038833333
LOC285636	0.499666667	-0.347166667	0.3176	-0.656333333	0.840166667	-0.633333333	-0.216666667	-0.371166667	-0.6345	0.305166667	0.112833333
GARNL3	1.25725	-0.455	-0.420375	-0.623125	-1.29375	-0.834875	-0.286625	0.087625	-0.778125	-0.131875	-0.4775
GARNL1	-0.739	-0.842928571	-0.8185	-0.105142857	-1.299333333	-0.522714286	-0.943857143	-0.525214286	-0.563571429	-0.141357143	-1.514
MAGEB2	1.1375	-2.764	-0.98975	-1.96175	-2.19975	2.867	-2.5855	-2.2305	-3.444	2.7255	-2.59075
PCDHB14	2.158	2.02825	-0.3415	-0.20725	-0.23175	0.9525	0.25875	-0.13125	2.2455	1.6365	0.553
STYX	-0.383666667	-0.1965	0.522333333	0.1935	1.587833333	-0.029166667	-0.191666667	0.38	0.763666667	0.169833333	1.6295
WBSCR16	-0.8628	-0.7131	-0.9417	-1.2374	-0.5801	-0.739	-0.9552	-0.0441	-1.0984	-0.7288	-0.5499
WBSCR19	-0.4353	-0.157	-1.334	-0.3334	0.0458	-0.4712	-0.0671	0.4393	-0.5046	0.1577	-0.4223
SMCP	0.145666667	-0.016166667	-0.940166667	0.279	0.214166667	0.139166667	0.365333333	0.34	0.258666667	0.2515	0.469833333
STK32A	-0.775	-1.6005	-2.0665	-1.5415	-0.274	-2.361	3.3085	-1.446	-2.0645	-2.531	-0.1475
LEPR	-0.650333333	-0.473	-0.6124	0.787	-0.668666667	-1.292166667	0.015	-0.937333333	-0.358333333	-0.147166667	-1.0965
CPOX	-0.62125	-1.101	-1.821	-1.305	1.48875	-0.90275	-0.536	-0.65425	-0.1425	0.08475	-0.429
GPR109B	3.93225	3.099	3.207	1.11475	3.50575	3.0705	0.95125	5.68175	5.231	1.2055	3.316
LTA	0.6405	0.5325	0.7865	0.8965	0.4305	0.8165	0.543	0.543	0.596	0.7895	0.7575
GRIPAP1	-0.171625	-0.728	-1.900125	-0.556625	-1.486125	-0.659125	-0.313125	0.53775	-0.8515	0.117625	-0.433625
TINAG	0.81275	0.919	0.1495	1.10475	0.18925	1.03925	1.01725	0.12975	0.44975	1.1745	0.3885
LTF	3.834214286	1.221928571	0.553692308	-0.145571429	2.609428571	2.438357143	2.762642857	3.601928571	1.483071429	1.377714286	0.321285714
ALG10	0.29975	-0.504	0.4675	0.707	1.90575	1.03225	0.41475	0.10325	1.51125	0.2395	1.94125
ALG11	-1.1465	-0.082	-0.439	-0.781	0.1445	-0.5905	0.043	-0.7545	-0.1625	-0.307	0.2645
ALG12	-0.0235	-0.118	-0.215	-0.6625	-0.09	-0.6115	-0.332	-0.456	-0.3155	-0.1855	-0.923
ALG13	-0.365	0.6185	1.2375	0.426	1.607	0.414	0.5725	0.4975	-0.001	0.226	1.977
ALG14	0.5945	0.569333333	1.329666667	1.177833333	1.15	0.974666667	1.286333333	-0.110833333	1.043833333	0.115666667	-0.090666667
OFD1	0.24825	-0.560375	0.30775	-0.700625	-1.24975	-0.345	-0.55275	0.841625	-0.40225	0.151125	-0.600375
RIOK2	-1.27675	-1.1535	-0.67	-1.2355	-0.31525	-1.0045	-0.183	-0.88575	-0.56675	-0.84875	-0.94875
RIOK3	1.1594	0.6677	2.3219	0.5509	0.3096	-0.0037	0.0159	0.8349	0.7525	1.0775	0.9955
IFNA10	0.08	0.8375	0.594	-0.13	0.9665	1.0535	-1.1295	0.092	0.126	-1.614	0.226
LTV1	-0.02675	0.573	0.91625	-0.399	0.15775	0.13725	-0.9895	-0.54825	-0.34575	-0.0215	-0.7725
MICALL1	1.20075	-0.54	-0.4285	-2.2015	-0.36975	-0.2995	-1.549	1.01325	1.325	0.185	-0.37275
KIAA0415	0.32375	0.57775	1.056666667	-0.14775	-0.32	0.229	-0.02725	0.513	-0.22575	-0.33025	-0.1425
MICALL2	-0.619166667	-0.4485	-1.969916667	-1.059416667	-1.729166667	1.041083333	0.135083333	1.511166667	0.077166667	-1.63475	-0.984166667
PRDX4	-0.755333333	0.043666667	0.769666667	0.967166667	-0.554166667	-1.031666667	0.677833333	-0.416833333	-0.074166667	-0.675666667	0.718333333
hCG_1990170	2.23	0.8115	0.03525	1.34425	4.221	4.4865	1.91575	0.98025	0.18425	3.32575	1.9
BANF1	-0.032333333	0.181166667	-0.677333333	0.6235	0.071666667	0.212833333	-0.387	0.255	-0.212	0.115	0.652666667
DCLRE1A	-0.70575	-0.17925	-0.93	1.0675	0.18725	0.0855	-0.472	0.00825	-0.141	-0.576	0.3
AEBP1	0.46375	0.144625	-0.60575	-0.141	-0.854	-1.094625	-0.590375	0.737625	0.7675	0.33625	-0.73
IFNA14	0.216	0.1105	-0.094	0.423	0.436	0.0835	0.3445	0.282	0.5985	0.9035	0.5005
LMOD1	2.93425	1.9385	0.981	1.35825	0.5595	1.52325	2.69175	2.397	2.553	2.486	1.27925
LMOD3	-0.272833333	0.2394	0.1345	0.200166667	0.107166667	-0.323166667	0.323	0.168666667	0.037	-0.5845	-0.059333333
LMOD2	-0.024	0.198	1.401	-0.165	0.0315	0.239	-0.1445	-0.0845	0.238	-0.0375	0.2595
TAF5L	0.5315	0.212875	-3.002875	-0.2825	0.19825	-0.469375	-0.212	0.67475	0.251375	1.275625	-1.154625
PLA2G12A	-0.394833333	0.1285	-0.203	0.681833333	1.274166667	-0.541166667	0.381166667	-0.109	-0.348	-0.579833333	0.006333333
ARL8B	0.5807	0.6618	0.0781	-0.7739	-0.0098	0.0067	0.4055	0.3686	0.8843	0.9849	1.6423
SNAPAP	0.8845	1.15075	0.69975	1.04025	1.31925	0.9045	1.41225	0.182	0.86225	1.3265	1.4145
ARL8A	0.386357143	0.180071429	-1.461	-0.380923077	0.066285714	0.155714286	0.570642857	0.5575	0.764142857	0.805428571	0.187928571
DHX40	-0.429833333	-0.921166667	-0.197166667	-0.7655	0.848833333	0.182666667	0.6145	-1.399	-1.0735	0.516333333	0.5755
KLHL2	1.225375	0.387125	-0.211875	1.457125	-0.041875	0.911625	2.4985	1.2265	0.898625	0.6775	0.8515
LTA4H	0.138	-0.521	-0.5475	-0.5365	-0.419666667	-0.360666667	1.304166667	0.694	-0.2375	-0.137666667	-1.3185
SLC25A28	0.221	1.197333333	-0.3625	0.319666667	-0.285166667	-0.918333333	-0.324833333	1.6865	1.067	0.374	-0.236666667
C1orf69	-1.07575	-0.643	-0.66675	-0.637	-0.8115	-0.0775	-0.98125	-0.37375	-0.564	-0.3835	-0.65375
TTC7B	-0.5725	-0.505875	-0.38275	-1.201625	0.292625	-1.306125	-1.534875	0.199625	-0.327125	0.119125	0.275
TTC7A	0.138	-0.548625	-0.495625	-1.357875	0.805125	-0.50925	-0.726625	0.91075	0.02025	-0.654625	0.268125
C1orf62	0.298333333	0.84925	0.184	0.466	0.12025	0.3335	-0.0205	0.14925	-0.199666667	-0.061	0.367
C1orf63	-1.4777	-0.3975	-1.4741	-0.2587	-0.949	0.0275	0.3508	0.4794	-0.8642	0.0351	-0.2171
FLJ20628	0.14575	0.295	-0.59175	0.2735	1.1845	-0.34575	0.927	-0.17475	-0.082	-0.065	-0.00825
C1orf61	-2.616	-1.3275	-1.336	-1.496	-1.769	-0.488	-2.514	-1.4255	-1.5895	-2.5005	-0.7235
C1orf66	-0.4505	-0.777	-0.2145	-0.323833333	-0.573833333	-1.267166667	-0.383	-0.784333333	-0.731833333	-0.512166667	-0.414333333
C1orf67	-1.463166667	-1.226833333	-0.806333333	0.090333333	0.429	-1.151333333	-0.982666667	-1.596833333	-1.699666667	-0.872333333	1.124166667
C1orf64	-3.834	-2.66275	-1.81125	3.24375	-2.240125	-3.402875	-2.71375	-3.469125	-2.97175	-3.74075	-2.33925
GYG2	-1.5775	-2.49275	-2.19	-2.79425	-1.90575	-3.0015	-1.85925	-1.8795	-2.13275	-0.615	-0.89825
NUBP2	-0.045166667	0.096333333	-0.747333333	0.173833333	-0.088666667	-0.246666667	0.197833333	-0.773333333	0.314	-0.304333333	0.749333333
SPTBN4	-0.0925	0.927428571	0.215	0.6305	0.849	0.044	0.505625	0.053625	0.43225	0.11225	0.6645
ITIH1	-1.153375	-0.249875	-0.081875	-0.255375	-0.213	0.706625	-0.942625	-1.266375	-0.67825	-1.097	-0.778875
GAS8	-0.740666667	-0.8855	-3.669666667	-0.615333333	-1.006166667	-0.883166667	0.917333333	-0.5515	-0.8575	-1.879	-0.695166667
TWIST1	-0.3985	0.770333333	-0.980833333	3.025833333	1.322166667	1.5	-2.329166667	-0.617166667	1.011666667	0.476	0.478833333
KRTAP8-1	-0.028	0.26	0.0525	-0.1255	-0.03475	-0.15175	1.235	1.524	0.35175	-0.35275	0.3125
PEAR1	0.098833333	-0.011166667	0.6805	0.219	0.096666667	0.016833333	0.242333333	0.194166667	-0.086	0.153	0.104833333
HNF1B	0.5945	0.1375	-1.674666667	0.265833333	0.261	-0.327	1.669	-0.035833333	-0.07	-0.343333333	-0.434333333
HNF1A	-1.537875	-1.42175	-1.14825	-0.949625	-1.5145	-1.55425	-1.347875	-1.55575	-1.324625	-1.7625	-0.939875
CRISP1	0.062	0.6745	0.7745	0.718	-0.332	0.2395	1.892	-0.13	0.752	-0.361	0.315
CRISP3	0.416	0.7715	-1.585	0.0935	-0.389	-0.0115	0.158	0.1415	-0.3395	-1.5625	-0.153
CRISP2	0.517166667	0.262666667	-1.5068	0.708833333	0.232666667	1.192333333	3.585833333	0.3815	0.343166667	0.3785	-0.198166667
KLF12	0.14275	-0.55675	-1.070142857	-0.108125	-2.70275	-1.195125	-1.873375	-0.14575	-1.159625	-0.088375	-1.31325
FCRL5	2.1935	1.9098	0.9981	2.3254	0.7215	2.6867	0.4844	3.8539	2.3337	3.2731	0.6845
MREG	0.599333333	-0.061833333	-0.214	-0.272333333	0.327333333	2.002166667	0.249333333	-0.002	0.942333333	-0.0155	0.059166667
COX10	-0.32425	-0.358	-1.4225	-0.683	-0.598	-0.06825	0.293	-0.098	-0.487	-0.1075	-0.4145
AKAP7	0.386	-0.67025	0.43625	-1.04675	-0.39825	0.14675	0.0335	-1.1555	-1.26675	0.09325	0.59125
KLF10	0.43	-0.21525	-1.64775	-0.2125	-0.98525	-1.175	0.1855	0.90775	1.3235	-1.00075	0.36225
IL32	0.115333333	0.448833333	-0.324333333	0.538666667	-0.644	2.267166667	0.130666667	1.860666667	1.906	0.574	0.633666667
IL33	4.2695	1.98225	1.358	2.6145	1.4565	2.9135	5.35725	3.7375	4.78775	3.5985	2.9545
COX11	-0.454	-0.457666667	0.612	0.490166667	0.966166667	0.028666667	-0.145166667	-1.513	-1.071333333	0.4035	0.766166667
RNF170	-0.416875	-0.12875	-0.4695	1.08525	1.009625	-0.8625	0.954125	0.0275	-0.234125	-0.725375	-0.018375
RICH2	0.453	-0.16175	-0.7675	-0.941	1.143	-2.4875	2.57825	0.6595	-1.439	2.195	-1.024
NKPD1	0.783	0.1085	-0.4825	0.3995	0.1165	1.2865	0.4605	0.2315	-0.0805	0.0145	-0.1875
FOXN4	-4.806666667	-2.021666667	-0.973666667	-1.7535	1.85525	-2.6825	-1.95975	-2.74875	-2.7035	-3.2315	-2.1125
HMBOX1	-0.28825	-0.9125	-1.926333333	-1.3475	-1.40325	0.159	-0.86675	0.1815	-0.70525	0.19425	-0.7395
TRIM4	0.311142857	-0.228642857	-0.776571429	-0.195	0.598642857	0.0645	0.877071429	0.111642857	0.389571429	0.562714286	-0.009857143
TRIM7	-0.49125	0.833	0.562875	-2.347375	-0.0095	-2.037375	-2.44225	0.852875	0.098	-0.371375	1.60975
GDF2	0.4195	0.242333333	0.193666667	0.4315	0.0105	-0.226833333	0.1675	-0.146833333	0.3505	0.199	0.5845
CAMK2N2	1.0635	2.4055	-0.414333333	3.1535	-0.321333333	1.8355	1.182333333	1.2375	1.1845	1.333333333	0.985833333
CAMK2N1	-1.41675	-0.897416667	-0.763916667	-0.219166667	-1.053	-1.33225	-1.0045	0.291833333	1.06325	-1.2835	-0.97125
COX17	1.025666667	0.930333333	1.182333333	1.642166667	1.5795	1.0135	0.338	0.750666667	0.720666667	1.367	1.046
ADRBK2	1.190833333	0.339	0.301833333	0.173666667	2.4295	1.233	0.800666667	0.715833333	-0.2685	0.855	-0.256666667
MDN1	-1.01725	-1.843625	-2.040571429	-1.356625	-1.064875	-1.7795	-1.2985	-0.7015	-1.50675	-1.093	-1.67825
ZNF391	-1.3645	-0.4625	1.569	0.385	0.7445	-0.421	0.845	-0.979	-0.23	-0.0795	0.3785
ZFYVE27	-1.0095	-0.1775	-1.407	-0.33325	-1.25575	-0.90875	-0.334	0.354	-1.12175	-0.504	-1.1625
PCSK7	-0.3025	-0.7754	-0.774	-0.9084	-0.5741	-0.4241	-0.6706	0.4963	-0.6395	-0.2823	-0.8894
ANKRD13D	-0.03875	-0.236375	-0.129375	0.493625	-0.97075	0.144875	-0.34975	0.736375	0.426375	0.02275	-0.229125
GDF6	-5.503	-4.8585	-5.040333333	-5.54625	-5.55975	-6.2615	-6.32725	-4.3	-3.93375	-2.45325	-4.31425
PTK2B	-0.4375	-0.565	-0.43425	-0.6985	-0.796	-0.6605	-0.41675	-0.2725	-0.58775	-1.05375	-0.425
MORC3	0.699	-0.62325	-0.44575	-0.28475	-0.861	0.71175	0.45925	0.718	0.657	-0.0775	0.1675
GYPA	-3.762166667	-2.8436	-0.493666667	-2.791833333	-2.952166667	-3.8115	-3.204666667	-3.914666667	-3.311833333	-3.5185	-3.031666667
DAB2	0.09125	-0.319	0.083142857	-0.661375	-0.632375	-0.723125	-0.54375	0.061875	-0.182	0.007	-0.7525
DAB1	0.4375	1.3245	0.734	1.075	0.218	0.823	0.4865	0.3805	0.5	0.4315	0.4545
PHLPP	1.234	-1.0025	0.337	-0.3155	-0.8445	-1.6815	-1.151	-0.2705	-1.6025	0.843	-1.1605
CHTF18	-1.45275	-1.704	-1.3245	-1.23875	-1.0105	-1.56575	-2.7555	-1.2145	-1.87875	-2.00625	-1.705
HYOU1	-0.557833333	-0.731833333	-0.245333333	-0.451	-0.216666667	0.060833333	-0.330666667	-0.298166667	-0.5745	-0.356666667	-0.743333333
LOC165186	-0.305166667	-0.462	-0.230666667	1.378333333	-0.615166667	0.243	2.109666667	0.819666667	-0.197166667	0.3765	-0.111833333
KIAA1468	0.76825	0.532375	-0.366625	-0.08675	0.531875	0.863375	0.278375	0.83925	0.200375	0.866125	0.485
WDR91	-0.301833333	0.880833333	0.202	-0.144	0.603	2.155166667	0.3065	1.075333333	1.838	1.205166667	1.725833333
STK38L	1.105166667	1.146333333	1.399	0.924666667	0.784833333	2.176	0.058833333	1.554833333	1.950833333	2.058	1.518166667
AMAC1	1.622	1.044	1.5775	0.888	-0.687	0.448	-0.3925	0.135	0.673	1.0855	0.5085
CNOT4	0.1626875	-0.11525	-0.613625	-0.46775	0.2043125	0.0549375	-0.1793125	-0.0610625	0.3425625	0.627375	0.08025
SC5DL	1.37025	1.10575	0.845857143	0.715	1.82325	0.219	1.33375	0.885625	0.760875	1.378875	0.8055
EEFSEC	0.61075	-0.768	-0.1	-0.584	-0.42925	-0.45075	-0.8985	-0.4825	0.59175	0.3985	-0.744
NXF3	-2.754	-0.816	-0.426	-0.335	-1.51	-2.3205	-1.5205	-2.046	-1.343	-3.0895	-1.9825
LOC144097	-0.33025	-0.399	-0.65675	-0.541	-0.72675	-0.338	-0.4045	-0.11225	-0.6105	-0.4615	-0.25925
RAB5A	-0.2048	-0.6223	-1.0709	-1.0686	0.2508	-0.5023	0.0693	-0.3238	-0.5269	-0.1858	-0.0265
RAB5C	0.699	0.147375	0.576625	-0.20175	0.64325	-0.109375	0.137625	0.046625	1.12375	0.454125	0.911375
C19orf52	0.3485	0.67	1.0745	-0.19175	-0.05325	1.021	0.42925	-0.4315	-0.15725	0.76375	1.44075
AMACR	-0.2615	-0.776333333	0.962333333	1.1575	1.558	-0.125666667	0.453333333	-0.687833333	0.546333333	0.095833333	0.415333333
L2HGDH	-1.8185	-1.01075	-3.14325	-0.85675	-0.38625	-1.6785	-2.04525	-0.60275	-1.425	-1.34475	-0.50175
UGT2A1	0.12	0.302	0.5375	0.808	1.906	0.377	0.648	0.007	0.381	0.117	0.455
PROM1	-2.6075	-0.370666667	0.228166667	4.4785	4.9645	0.6065	0.415166667	-1.414	-2.180166667	-3.4295	-2.3765
PDGFRL	0.827666667	0.379	-0.386666667	-1.017166667	-0.59	1.356833333	2.119666667	0.6985	2.048833333	1.156166667	0.828333333
CASKIN1	1.4815	2.55975	-0.77025	2.80475	-0.28	1.7445	1.013	1.404	1.408	1.43825	1.3465
KPTN	-0.393166667	-1.129666667	-0.679666667	-0.214666667	0.426166667	-1.352833333	-1.275666667	-0.083666667	0.1805	-0.937333333	-1.455333333
SLC41A1	0.4255	0.107833333	0.354	-0.214333333	0.525666667	0.112	0.298833333	0.3345	-0.460333333	0.432	-0.167333333
SLC41A3	1.538	0.182666667	0.774833333	0.573	1.109	0.423833333	0.739833333	0.713666667	0.7235	0.285166667	-0.016666667
SLC41A2	0.1545	-0.123666667	-1.681666667	1.036	0.985833333	2.125	1.2855	0.381166667	0.681833333	0.653166667	-0.175666667
HNRPDL	0.2799	-0.5487	-0.6953	-0.8604	-0.8396	0.3375	0.0842	-0.6375	-1.0778	-0.3828	-0.7096
SCARB2	1.325333333	0.147083333	-0.4435	0.371333333	0.146416667	0.706666667	1.845166667	0.729083333	0.942916667	0.746833333	0.754166667
SCARB1	-1.836625	-1.525125	-0.778375	0.01625	-1.25975	-1.058	-2.142625	-1.381625	-1.32975	-1.453625	-1.249375
CSF1	0.188357143	-0.339642857	-0.516	-0.098428571	-0.236928571	0.161928571	0.284071429	0.710214286	0.325928571	-0.108571429	-0.4525
CSF2	0.532	0.2815	0.220666667	-0.0425	-0.19925	-0.6835	3.2545	2.858	0.91175	-0.8895	0.69425
AZU1	-0.61875	0.08675	0.20425	-0.74925	-0.046	-0.9985	-0.36075	-0.5135	-0.55325	-0.424	-0.50525
MGC29506	-1.335	0.281375	0.139875	0.4565	-2.314375	-0.868875	-2.521875	0.282625	-0.0905	-0.579375	-1.740625
